Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Chlorophyll [quality],Temperature,Temperature [quality],Dissolved Oxygen,Dissolved Oxygen [quality],Dissolved Oxygen (%Saturation),Dissolved Oxygen (%Saturation) [quality],pH,pH [quality],Salinity,Salinity [quality],Specific Conductance,Specific Conductance [quality],Turbidity,Turbidity [quality]
2023-08-05 04:30:00,1484,4.907,282.524,1.286,,19.634,,6.78,,91.198,,8.168,,35.276,,53.343,,2.213,
2023-08-05 05:00:00,1485,4.118,139.344,1.888,,19.59,,7.145,,96.02,,8.169,,35.271,,53.336,,2.074,
2023-08-05 05:30:00,1486,2.691,331.264,1.427,,19.585,,6.646,,89.32,,8.168,,35.267,,53.331,,2.498,
2023-08-05 06:00:00,1487,6.831,336.657,1.953,,19.555,,7.301,,98.061,,8.161,,35.271,,53.336,,1.689,
2023-08-05 06:30:00,1488,4.434,312.831,2.47,,19.539,,7.022,,94.291,,8.164,,35.278,,53.346,,3.742,
2023-08-05 07:00:00,1489,5.132,82.729,2.042,,19.371,,6.942,,92.879,,8.166,,35.203,,53.245,,2.154,
2023-08-05 07:30:00,1490,0.611,180.177,1.865,,19.367,,7.276,,97.333,,8.162,,35.166,,53.195,,1.628,
2023-08-05 08:00:00,1491,7.217,352.949,1.458,,19.444,,7.261,,97.283,,8.162,,35.205,,53.247,,1.899,
2023-08-05 08:30:00,1492,7.251,66.444,1.082,,19.451,,7.221,,96.735,,8.163,,35.154,,53.178,,1.756,
2023-08-05 09:00:00,1493,4.285,90.654,1.083,,19.534,,7.222,,96.918,,8.159,,35.204,,53.247,,1.935,
2023-08-05 09:30:00,1494,7.336,50.886,0.934,,19.611,,7.257,,97.568,,8.155,,35.271,,53.336,,2.145,
2023-08-05 10:00:00,1495,6.358,51.77,1.022,,19.623,,7.287,,97.997,,8.153,,35.269,,53.334,,2.298,
2023-08-05 10:30:00,1496,4.711,112.498,0.694,,19.663,,7.332,,98.669,,8.155,,35.272,,53.338,,2.195,
2023-08-05 11:00:00,1497,6.004,2.965,0.639,,19.81,,7.457,,100.631,,8.155,,35.277,,53.345,,1.988,
2023-08-05 11:30:00,1498,6.517,346.368,0.926,,19.849,,7.451,,100.613,,8.155,,35.268,,53.334,,2.014,
2023-08-05 12:00:00,1499,3.995,28.761,0.806,,19.913,,7.502,,101.416,,8.159,,35.265,,53.329,,1.717,
2023-08-05 12:30:00,1500,6.111,301.57,0.453,,20.007,,7.56,,102.372,,8.158,,35.248,,53.307,,1.684,
2023-08-05 13:00:00,1501,4.43,267.864,0.606,,20.21,,7.658,,104.095,,8.162,,35.274,,53.342,,1.824,
2023-08-05 13:30:00,1502,5.292,251.544,0.548,,20.368,,7.717,,105.206,,8.164,,35.276,,53.346,,1.876,
2023-08-05 14:00:00,1503,4.609,324.484,0.77,,20.415,,7.741,,105.618,,8.163,,35.275,,53.345,,1.836,
2023-08-05 14:30:00,1504,4.416,333.348,,,,,,,,,,,,,,,,
2023-08-05 15:00:00,1505,2.927,246.901,1.734,,20.463,,7.804,,106.557,,8.167,,35.257,,53.322,,1.637,
2023-08-05 15:30:00,1506,3.389,254.492,2.185,,20.391,,7.792,,106.254,,8.169,,35.255,,53.318,,1.681,
2023-08-05 16:00:00,1507,3.54,288.82,2.377,,20.37,,7.808,,106.439,,8.171,,35.258,,53.322,,1.717,
2023-08-05 16:30:00,1508,4.328,275.239,2.109,,20.428,,7.825,,106.771,,8.171,,35.238,,53.296,,1.666,
2023-08-05 17:00:00,1509,6.732,62.423,1.925,,20.37,,7.807,,106.408,,8.17,,35.239,,53.297,,1.606,
2023-08-05 17:30:00,1510,4.336,208.496,2.378,,20.344,,7.781,,106.011,,8.171,,35.239,,53.296,,1.621,
2023-08-05 18:00:00,1511,4.973,246.921,3.12,,20.308,,7.779,,105.912,,8.172,,35.243,,53.302,,1.612,
2023-08-05 18:30:00,1512,4.19,107.95,3.439,,20.292,,7.754,,105.545,,8.17,,35.242,,53.3,,1.728,
2023-08-05 19:00:00,1513,4.883,133.008,3.631,,20.286,,7.73,,105.193,,8.169,,35.236,,53.292,,1.729,
2023-08-05 19:30:00,1514,7.22,87.365,2.7,,20.242,,7.667,,104.245,,8.162,,35.22,,53.27,,1.994,
2023-08-05 20:00:00,1515,5.561,92.111,3.022,,20.239,,7.607,,103.431,,8.162,,35.233,,53.287,,2.089,
2023-08-05 20:30:00,1516,6.145,67.294,3.226,,20.231,,7.486,,101.772,,8.159,,35.22,,53.27,,2.263,
2023-08-05 21:00:00,1517,9.999,56.314,1.939,,20.187,,7.49,,101.73,,8.154,,35.218,,53.268,,2.67,
2023-08-05 21:30:00,1518,4.373,58.198,2.262,,20.198,,7.556,,102.674,,8.16,,35.256,,53.318,,2.432,
2023-08-05 22:00:00,1519,6.812,135.905,2.246,,20.197,,7.567,,102.843,,8.161,,35.277,,53.346,,2.308,
2023-08-05 22:30:00,1520,5.073,193.576,1.855,,20.137,,7.523,,102.094,,8.159,,35.24,,53.296,,2.156,
2023-08-05 23:00:00,1521,6.158,138.562,2.097,,20.217,,7.579,,103.054,,8.163,,35.298,,53.374,,2.074,
2023-08-05 23:30:00,1522,2.442,32.72,1.935,,20.147,,7.554,,102.561,,8.159,,35.277,,53.346,,2.137,
2023-08-06 00:00:00,1523,5.268,139.379,2.016,,20.115,,7.538,,102.308,,8.161,,35.286,,53.358,,1.978,
2023-08-06 00:30:00,1524,2.458,298.551,2.019,,20.1,,7.507,,101.856,,8.162,,35.288,,53.361,,1.968,
2023-08-06 01:00:00,1525,3.045,299.283,2.079,,20.058,,7.473,,101.314,,8.165,,35.29,,53.363,,1.937,
2023-08-06 01:30:00,1526,2.43,154.584,1.691,,19.947,,7.488,,101.287,,8.163,,35.237,,53.291,,1.859,
2023-08-06 02:00:00,1527,3.806,212.645,1.716,,19.911,,7.482,,101.141,,8.168,,35.255,,53.315,,1.727,
2023-08-06 02:30:00,1528,1.814,14.762,1.483,,19.844,,7.073,,95.48,,8.174,,35.237,,53.291,,1.694,
2023-08-06 03:00:00,1529,2.075,131.614,1.258,,19.86,,4.837,,65.322,,8.163,,35.255,,53.316,,1.632,
2023-08-06 03:30:00,1530,3.39,150.115,1.238,,19.851,,6.797,,91.788,,8.173,,35.258,,53.32,,8.774,
2023-08-06 04:00:00,1531,1.499,320.638,1.2,,19.875,,6.908,,93.329,,8.162,,35.271,,53.338,,1.614,
2023-08-06 04:30:00,1532,4.127,236.604,1.037,,19.823,,7.075,,95.488,,8.181,,35.259,,53.321,,3.423,
2023-08-06 05:00:00,1533,3.224,175.356,1.089,,19.81,,7.275,,98.166,,8.177,,35.26,,53.322,,1.699,
2023-08-06 05:30:00,1534,7.303,349.688,1.45,,19.806,,7.113,,95.962,,8.165,,35.252,,53.311,,1.688,
2023-08-06 06:00:00,1535,2.22,280.807,1.179,,19.706,,7.188,,96.721,,8.168,,35.11,,53.119,,1.871,
2023-08-06 06:30:00,1536,2.855,293.492,1.521,,19.58,,7.159,,96.091,,8.166,,35.091,,53.094,,1.618,
2023-08-06 07:00:00,1537,3.393,171.24,1.823,,19.72,,7.271,,97.911,,8.157,,35.188,,53.225,,1.917,
2023-08-06 07:30:00,1538,2.8,335.602,2.064,,19.579,,7.259,,97.416,,8.164,,35.047,,53.034,,2.284,
2023-08-06 08:00:00,1539,5.243,125.408,2.49,,19.533,,7.297,,97.689,,8.16,,34.791,,52.689,,1.906,
2023-08-06 08:30:00,1540,7.264,54.074,2.175,,19.592,,7.364,,98.711,,8.161,,34.83,,52.742,,1.817,
2023-08-06 09:00:00,1541,7.108,8.131,1.563,,19.627,,7.372,,98.855,,8.16,,34.79,,52.687,,1.815,
2023-08-06 09:30:00,1542,4.576,108.877,1.017,,19.745,,7.404,,99.637,,8.161,,35.018,,52.995,,1.812,
2023-08-06 10:00:00,1543,2.718,166.679,0.719,,19.943,,7.367,,99.553,,8.151,,35.103,,53.111,,1.924,
2023-08-06 10:30:00,1544,3.614,357.435,1.098,,19.841,,7.381,,99.635,,8.157,,35.233,,53.286,,2.164,
2023-08-06 11:00:00,1545,10.945,97.167,0.69,,19.989,,7.368,,99.425,,8.151,,34.727,,52.604,,1.822,
2023-08-06 11:30:00,1546,6.688,287.494,0.5,,19.689,,7.591,,101.675,,8.163,,34.384,,52.14,,1.578,
2023-08-06 12:00:00,1547,2.369,46.476,0.669,,19.651,,7.617,,101.829,,8.162,,34.179,,51.861,,1.593,
2023-08-06 12:30:00,1548,5.686,280.488,0.312,,19.745,,7.652,,102.636,,8.166,,34.456,,52.237,,1.625,
2023-08-06 13:00:00,1549,4.989,169.829,0.938,,19.834,,7.62,,102.336,,8.162,,34.374,,52.127,,1.606,
2023-08-06 13:30:00,1550,9.735,270.718,0.753,,19.891,,7.655,,102.902,,8.163,,34.386,,52.143,,1.486,
2023-08-06 14:00:00,1551,4.056,180.288,1.1,,20.002,,7.688,,103.61,,8.163,,34.461,,52.245,,1.523,
2023-08-06 14:30:00,1552,3.767,3.544,1.122,,20.111,,7.7,,104.059,,8.164,,34.595,,52.426,,1.492,
2023-08-06 15:00:00,1553,6.449,301.403,1.419,,20.025,,7.725,,104.239,,8.166,,34.611,,52.448,,1.46,
2023-08-06 15:30:00,1554,1.807,300.202,1.508,,20.007,,7.745,,104.484,,8.167,,34.597,,52.429,,1.519,
2023-08-06 16:00:00,1555,2.063,345.428,1.882,,20.137,,7.754,,104.957,,8.168,,34.786,,52.684,,1.596,
2023-08-06 16:30:00,1556,8.223,311.858,2.403,,20.177,,7.754,,105.082,,8.168,,34.843,,52.762,,1.647,
2023-08-06 17:00:00,1557,1.108,49.474,1.921,,20.191,,7.753,,105.087,,8.171,,34.848,,52.768,,1.784,
2023-08-06 17:30:00,1558,4.325,257.232,2.477,,20.162,,7.72,,104.553,,8.169,,34.777,,52.672,,1.598,
2023-08-06 18:00:00,1559,6.577,268.974,2.193,,20.08,,7.704,,104.178,,8.168,,34.801,,52.705,,1.542,
2023-08-06 18:30:00,1560,2.485,222.341,2.933,,20.11,,7.69,,104.092,,8.171,,34.862,,52.787,,1.721,
2023-08-06 19:00:00,1561,1.436,280.774,3.077,,20.097,,7.593,,102.752,,8.167,,34.859,,52.783,,1.596,
2023-08-06 19:30:00,1562,7.124,307.931,2.467,,20.081,,7.437,,100.606,,8.173,,34.847,,52.766,,1.672,
2023-08-06 20:00:00,1563,4.461,111.144,3.015,,19.874,,7.573,,101.921,,8.17,,34.629,,52.471,,1.528,
2023-08-06 20:30:00,1564,6.035,57.49,2.65,,19.934,,7.578,,102.163,,8.168,,34.716,,52.588,,1.723,
2023-08-06 21:00:00,1565,6.632,134.631,3.418,,19.814,,7.486,,100.608,,8.173,,34.572,,52.394,,1.752,
2023-08-06 21:30:00,1566,1.007,11.231,2.819,,19.808,,7.551,,101.435,,8.177,,34.507,,52.307,,1.932,
2023-08-06 22:00:00,1567,9.464,109.12,2.459,,19.876,,7.619,,102.548,,8.164,,34.622,,52.462,,1.97,
2023-08-06 22:30:00,1568,3.465,47.264,2.68,,19.849,,7.542,,101.467,,8.171,,34.636,,52.481,,1.891,
2023-08-06 23:00:00,1569,4.015,39.936,2.589,,19.944,,7.57,,102.147,,8.164,,34.859,,52.781,,1.97,
2023-08-06 23:30:00,1570,3.502,325.459,2.276,,19.964,,7.612,,102.746,,8.181,,34.829,,52.742,,2.005,
2023-08-07 00:00:00,1571,2.338,307.502,2.395,,19.794,,7.486,,100.531,,8.17,,34.484,,52.275,,1.666,
2023-08-07 00:30:00,1572,0.93,89.081,1.918,,18.864,,7.679,,99.878,,8.183,,32.031,,48.937,,2.158,
2023-08-07 01:00:00,1573,3.42,240.094,1.61,,19.387,,7.546,,100.285,,8.169,,34.003,,51.622,,1.707,
2023-08-07 01:30:00,1574,3.221,274.423,1.654,,19.418,,7.43,,98.926,,8.165,,34.215,,51.91,,1.644,
2023-08-07 02:00:00,1575,0.487,190.326,1.621,,19.583,,7.357,,98.364,,8.161,,34.413,,52.178,,1.592,
2023-08-07 02:30:00,1576,2.703,71.206,1.982,,19.338,,7.45,,98.98,,8.169,,34.097,,51.751,,1.677,
2023-08-07 03:00:00,1577,5.289,200.459,1.64,,18.914,,7.558,,99.31,,8.179,,33.578,,51.046,,1.781,
2023-08-07 03:30:00,1578,9.622,25.031,0.966,,18.83,,7.556,,99.206,,8.177,,33.715,,51.232,,1.786,
2023-08-07 04:00:00,1579,4.807,21.064,1.335,,18.599,,7.58,,98.933,,8.18,,33.431,,50.848,,1.677,
2023-08-07 04:30:00,1580,6.428,116.583,1.669,,18.477,,7.571,,98.498,,8.18,,33.278,,50.64,,1.662,
2023-08-07 05:00:00,1581,3.793,344.655,1.412,,18.289,,7.485,,96.956,,8.184,,33.16,,50.481,,1.71,
2023-08-07 05:30:00,1582,1.924,278.535,1.292,,18.281,,7.484,,96.9,,8.188,,33.108,,50.41,,2.221,
2023-08-07 06:00:00,1583,7.791,210.107,1.272,,18.589,,7.477,,97.562,,8.177,,33.42,,50.833,,1.617,
2023-08-07 06:30:00,1584,5.884,106.013,0.645,,19.02,,7.359,,97.116,,8.178,,33.987,,51.601,,1.695,
2023-08-07 07:00:00,1585,7.526,324.104,1.171,,18.585,,7.462,,97.25,,8.179,,33.228,,50.572,,1.662,
2023-08-07 07:30:00,1586,6.292,10.275,0.968,,18.25,,7.467,,96.486,,8.181,,32.836,,50.039,,1.726,
2023-08-07 08:00:00,1587,5.051,13.408,1.057,,18.095,,7.553,,97.45,,8.181,,33.102,,50.403,,1.645,
2023-08-07 08:30:00,1588,2.848,42.616,1.345,,18.177,,7.548,,97.678,,8.184,,33.334,,50.718,,1.784,
2023-08-07 09:00:00,1589,7.19,79.001,1.695,,18.565,,7.649,,99.936,,8.182,,33.721,,51.242,,1.571,
2023-08-07 09:30:00,1590,3.785,81.231,0.529,,18.474,,7.612,,99.125,,8.178,,33.468,,50.898,,1.627,
2023-08-07 10:00:00,1591,10.582,85.284,0.623,,18.8,,7.522,,98.81,,8.166,,33.873,,51.448,,1.493,
2023-08-07 10:30:00,1592,1.57,268.958,0.312,,19.231,,8.058,,106.89,,8.185,,34.172,,51.851,,1.702,
2023-08-07 11:00:00,1593,2.664,133.089,0.427,,19.188,,7.928,,104.892,,8.181,,33.874,,51.447,,1.683,
2023-08-07 11:30:00,1594,2.967,357.324,0.356,,19.086,,7.997,,105.399,,8.185,,33.539,,50.993,,1.594,
2023-08-07 12:00:00,1595,6.189,338.894,0.708,,19.008,,7.988,,105.012,,8.185,,33.365,,50.757,,1.65,
2023-08-07 12:30:00,1596,4.748,255.567,0.703,,19.141,,7.949,,104.783,,8.182,,33.411,,50.82,,1.585,
2023-08-07 13:00:00,1597,5.12,240.687,1.187,,19.212,,7.983,,105.393,,8.184,,33.443,,50.863,,1.635,
2023-08-07 13:30:00,1598,8.883,186.733,1.17,,19.39,,7.942,,105.345,,8.178,,33.678,,51.182,,1.656,
2023-08-07 14:00:00,1599,5.431,214.683,0.997,,19.59,,7.929,,105.7,,8.176,,33.899,,51.482,,1.502,
2023-08-07 14:30:00,1600,5.527,202.548,1.45,,19.729,,7.944,,106.268,,8.177,,34.051,,51.689,,1.6,
2023-08-07 15:00:00,1601,13.385,102.786,1.363,,19.804,,7.879,,105.712,,8.177,,34.316,,52.047,,1.707,
2023-08-07 15:30:00,1602,4.691,311.609,1.774,,19.83,,7.825,,105.067,,8.177,,34.374,,52.126,,1.815,
2023-08-07 16:00:00,1603,7.326,337.209,2.154,,19.816,,7.932,,106.528,,8.174,,34.444,,52.22,,1.779,
2023-08-07 16:30:00,1604,7.234,129.689,2.16,,19.8,,7.932,,106.519,,8.176,,34.48,,52.269,,1.697,
2023-08-07 17:00:00,1605,4.725,57.026,2.654,,19.773,,7.934,,106.46,,8.176,,34.443,,52.219,,1.633,
2023-08-07 17:30:00,1606,3.993,265.983,3.121,,19.728,,7.912,,106.086,,8.178,,34.453,,52.233,,1.863,
2023-08-07 18:00:00,1607,4.83,292.268,3.73,,19.686,,7.667,,102.739,,8.179,,34.46,,52.243,,1.726,
2023-08-07 18:30:00,1608,4.343,204.536,3.065,,19.659,,7.907,,105.913,,8.177,,34.49,,52.282,,1.786,
2023-08-07 19:00:00,1609,5.654,226.281,3.134,,19.609,,7.883,,105.487,,8.174,,34.487,,52.279,,1.692,
2023-08-07 19:30:00,1610,4.526,265.75,3.141,,19.261,,7.829,,103.914,,8.172,,34.185,,51.869,,1.571,
2023-08-07 20:00:00,1611,2.778,23.001,2.647,,19.384,,7.747,,103.014,,8.164,,34.125,,51.788,,1.622,
2023-08-07 20:30:00,1612,4.917,35.378,3.057,,19.351,,7.827,,104.046,,8.173,,34.174,,51.855,,1.779,
2023-08-07 21:00:00,1613,7.667,88.461,3.623,,19.466,,7.81,,104.159,,8.172,,34.355,,52.1,,1.729,
2023-08-07 21:30:00,1614,2.14,91.092,3.842,,19.479,,7.768,,103.659,,8.172,,34.409,,52.173,,1.85,
2023-08-07 22:00:00,1615,1.972,87.432,3.519,,19.426,,7.752,,103.389,,8.173,,34.492,,52.284,,1.737,
2023-08-07 22:30:00,1616,5.25,48.93,3.721,,19.372,,7.626,,101.544,,8.172,,34.371,,52.121,,1.989,
2023-08-07 23:00:00,1617,9.647,114.565,4.061,,19.341,,7.377,,98.158,,8.171,,34.362,,52.109,,1.902,
2023-08-07 23:30:00,1618,4.121,352.179,3.64,,19.259,,7.543,,100.19,,8.176,,34.312,,52.041,,2.017,
2023-08-08 00:00:00,1619,2.862,340.374,3.397,,19.2,,7.046,,93.471,,8.175,,34.293,,52.015,,1.904,
2023-08-08 00:30:00,1620,1.028,42.307,3.999,,19.24,,7.596,,100.86,,8.173,,34.325,,52.059,,2.038,
2023-08-08 01:00:00,1621,4.858,142.356,3.041,,19.386,,7.422,,98.885,,8.172,,34.443,,52.218,,2.061,
2023-08-08 01:30:00,1622,6.461,126.614,3.105,,19.253,,7.632,,101.399,,8.178,,34.373,,52.124,,1.823,
2023-08-08 02:00:00,1623,3.625,186.436,2.935,,19.264,,7.663,,101.851,,8.171,,34.408,,52.172,,1.958,
2023-08-08 02:30:00,1624,1.974,332.593,2.384,,19.252,,7.649,,101.653,,8.17,,34.43,,52.202,,1.96,
2023-08-08 03:00:00,1625,3.2,10.717,2.833,,19.177,,7.65,,101.516,,8.17,,34.418,,52.184,,1.815,
2023-08-08 03:30:00,1626,2.363,238.173,2.697,,19.105,,7.624,,101.015,,8.17,,34.369,,52.119,,1.783,
2023-08-08 04:00:00,1627,3.393,184.045,2.388,,19.133,,7.566,,100.358,,8.167,,34.465,,52.248,,1.717,
2023-08-08 04:30:00,1628,3.535,58.232,2.282,,19.074,,7.556,,100.122,,8.168,,34.478,,52.266,,1.72,
2023-08-08 05:00:00,1629,6.814,291.09,2.123,,19.081,,7.516,,99.629,,8.165,,34.513,,52.314,,1.696,
2023-08-08 05:30:00,1630,2.042,82.771,2.212,,19.008,,7.487,,99.118,,8.164,,34.55,,52.364,,1.7,
2023-08-08 06:00:00,1631,5.013,175.283,2.33,,18.952,,7.486,,98.994,,8.164,,34.525,,52.329,,1.732,
2023-08-08 06:30:00,1632,6.962,308.617,2.767,,18.755,,7.477,,98.409,,8.166,,34.347,,52.089,,1.708,
2023-08-08 07:00:00,1633,6.204,172.789,2.564,,18.603,,7.486,,98.149,,8.163,,34.195,,51.885,,1.667,
2023-08-08 07:30:00,1634,0.736,233.441,3.04,,19.173,,7.325,,97.327,,8.156,,34.649,,52.498,,1.483,
2023-08-08 08:00:00,1635,4.919,290.185,3.333,,18.914,,7.444,,98.325,,8.162,,34.458,,52.239,,1.57,
2023-08-08 08:30:00,1636,3.192,328.132,5.208,,18.914,,7.528,,99.427,,8.167,,34.455,,52.235,,1.636,
2023-08-08 09:00:00,1637,3.509,12.136,4.286,,18.985,,7.534,,99.675,,8.164,,34.516,,52.318,,1.652,
2023-08-08 09:30:00,1638,2.767,279.625,3.54,,18.885,,7.555,,99.695,,8.166,,34.379,,52.132,,1.597,
2023-08-08 10:00:00,1639,5.805,83.65,3.762,,19.011,,7.585,,100.42,,8.166,,34.527,,52.332,,1.618,
2023-08-08 10:30:00,1640,2.348,111.646,2.261,,19.034,,7.597,,100.591,,8.165,,34.491,,52.283,,1.743,
2023-08-08 11:00:00,1641,5.521,90.921,3.041,,19.055,,7.563,,100.247,,8.161,,34.593,,52.421,,1.912,
2023-08-08 11:30:00,1642,8.57,319.86,2.168,,19.111,,7.487,,99.37,,8.156,,34.65,,52.498,,2.165,
2023-08-08 12:00:00,1643,7.808,291.931,2.183,,19.111,,7.748,,102.762,,8.169,,34.545,,52.356,,1.886,
2023-08-08 12:30:00,1644,5.174,238.143,1.467,,19.179,,7.921,,105.139,,8.176,,34.452,,52.23,,1.69,
2023-08-08 13:00:00,1645,6.697,337.284,1.709,,19.279,,8.065,,107.274,,8.182,,34.496,,52.29,,1.703,
2023-08-08 13:30:00,1646,1.148,269.414,1.856,,19.373,,8.124,,108.295,,8.185,,34.553,,52.367,,1.752,
2023-08-08 14:00:00,1647,3.128,130.359,2.301,,19.41,,8.131,,108.46,,8.185,,34.558,,52.375,,1.856,
2023-08-08 14:30:00,1648,6.519,217.125,2.845,,19.42,,8.099,,108.058,,8.182,,34.57,,52.39,,1.941,
2023-08-08 15:00:00,1649,12.796,245.38,3.256,,19.427,2010.0,8.074,,107.762,2010.0,8.18,,34.597,,52.427,,2.133,
2023-08-08 15:30:00,1650,1.924,180.584,3.877,,19.429,2010.0,8.08,,107.846,2010.0,8.181,,34.609,,52.443,,2.017,
2023-08-08 16:00:00,1651,3.437,244.925,3.442,,19.43,2010.0,8.075,,107.787,2010.0,8.182,,34.616,,52.452,,2.003,
2023-08-08 16:30:00,1652,6.012,264.201,3.366,,19.416,2010.0,8.1,,108.104,2010.0,8.183,,34.616,,52.453,,2.055,
2023-08-08 17:00:00,1653,3.448,24.877,2.963,,19.405,2010.0,8.08,,107.806,2010.0,8.182,,34.633,,52.475,,2.166,
2023-08-08 17:30:00,1654,7.372,88.602,3.362,,19.37,2010.0,8.078,,107.711,2010.0,8.184,,34.626,,52.466,,2.121,
2023-08-08 18:00:00,1655,5.209,236.522,3.415,,19.357,2010.0,8.024,,106.977,2010.0,8.182,,34.654,,52.504,,2.144,
2023-08-08 18:30:00,1656,5.011,181.695,3.262,,19.333,2010.0,7.963,,106.144,2010.0,8.18,,34.685,,52.545,,2.014,
2023-08-08 19:00:00,1657,7.686,123.745,3.655,,19.322,2010.0,7.871,,104.92,,8.181,,34.724,,52.598,,2.048,
2023-08-08 19:30:00,1658,1.956,186.309,3.829,,19.299,2010.0,7.857,,104.691,,8.178,,34.713,,52.583,,1.874,
2023-08-08 20:00:00,1659,3.319,217.274,3.507,,19.275,2010.0,7.826,,104.231,,8.177,,34.718,,52.591,,1.821,
2023-08-08 20:30:00,1660,0.982,77.353,2.889,,19.252,2010.0,7.747,,103.145,,8.175,,34.745,,52.627,,1.938,
2023-08-08 21:00:00,1661,3.829,150.906,3.173,,19.187,2010.0,7.675,,102.075,,8.173,,34.75,,52.633,,1.877,
2023-08-08 21:30:00,1662,3.984,107.635,3.366,,19.173,2010.0,7.635,,101.52,,8.172,,34.761,,52.649,,1.89,
2023-08-08 22:00:00,1663,2.698,156.474,3.468,,19.169,2010.0,7.634,,101.501,,8.172,,34.76,,52.647,,1.846,
2023-08-08 22:30:00,1664,4.27,331.382,3.65,,19.135,2010.0,7.604,,101.024,,8.171,,34.748,,52.631,,1.91,
2023-08-08 23:00:00,1665,4.805,308.279,4.052,,19.09,2010.0,7.498,,99.547,,8.172,,34.751,,52.635,,1.842,
2023-08-08 23:30:00,1666,2.302,183.367,4.121,,19.094,2010.0,7.426,,98.593,,8.173,,34.757,,52.643,,2.018,
2023-08-09 00:00:00,1667,5.049,198.15,3.842,,19.003,2010.0,7.155,,94.797,2010.0,8.164,,34.697,,52.562,,1.946,
2023-08-09 00:30:00,1668,0.361,334.625,4.059,,19.058,2010.0,7.533,,99.933,,8.168,,34.736,,52.614,,1.752,
2023-08-09 01:00:00,1669,1.077,152.307,4.141,,18.993,2010.0,7.428,,98.408,,8.167,,34.711,,52.581,,1.873,
2023-08-09 01:30:00,1670,3.039,215.683,3.627,,18.916,2010.0,7.538,,99.714,,8.164,,34.696,,52.562,,1.924,
2023-08-09 02:00:00,1671,1.528,281.623,3.093,,18.929,2010.0,7.513,,99.413,,8.163,,34.718,,52.591,,1.838,
2023-08-09 02:30:00,1672,3.15,272.221,2.951,,18.927,2010.0,7.483,,99.016,,8.163,,34.723,,52.597,,1.842,
2023-08-09 03:00:00,1673,2.163,58.62,3.15,,18.913,2010.0,7.452,,98.578,,8.161,,34.715,,52.587,,1.812,
2023-08-09 03:30:00,1674,2.515,41.114,3.81,,18.863,2010.0,7.376,,97.483,2010.0,8.162,,34.707,,52.576,,2.053,
2023-08-09 04:00:00,1675,1.512,256.813,2.959,,18.864,2010.0,7.282,,96.253,2010.0,8.157,,34.722,,52.597,,1.729,
2023-08-09 04:30:00,1676,1.056,179.04,2.653,,18.802,2010.0,6.787,,89.596,2010.0,8.172,,34.724,,52.599,,4.445,
2023-08-09 05:00:00,1677,8.473,189.936,2.952,,18.802,2010.0,7.343,,96.934,2010.0,8.159,,34.711,,52.582,,1.81,
